id,name,picture_url,xl_picture_url,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood_group_cleansed,city,state,zipcode,market,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
22224768,A - Central Seattle-Jimi Hendrix Park single room,https://a0.muscache.com/im/pictures/b6172710-c9fc-4678-bab4-b024e5882b31.jpg?aki_policy=large,,3584275,Daniel,2012-09-16,"Seattle, Washington, United States",within an hour,100%,Atlantic,8,8,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.58796,-122.29874,Guesthouse,Private room,1,2,1,1,,30,,,100,5,1,0,2,28,t,184,109,2018-02-11,2019-09-12,97,10,10,10,10,9,10,f,8,3,9.37
22224989,Cozy Green Lake Bungalow,https://a0.muscache.com/im/pictures/8316a940-7038-42a2-9d8b-b5dd376c0102.jpg?aki_policy=large,,162400697,John And Dixie,2017-12-12,US,within an hour,100%,Wallingford,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.66449,-122.34245,House,Entire home/apt,5,1,2,2,,125,,,750,185,1,0,2,1125,t,56,27,2017-12-31,2019-09-07,91,10,10,10,10,10,9,t,1,0,2.66
22225757,Convention Center View 2 Bdrm 2 Bath Prkng 11th Fl,https://a0.muscache.com/im/pictures/077e8df4-210d-4c6d-81e7-9c2c95c4ad21.jpg?aki_policy=large,,4874276,Sarah,2013-01-28,"Seattle, Washington, United States",within an hour,99%,Belltown,9,9,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.61291,-122.33014,Condominium,Entire home/apt,6,2,2,3,,150,,,500,115,4,25,3,60,t,77,45,2017-12-29,2019-09-09,86,9,9,9,10,10,9,f,9,0,3.65
22227774,Lofty Urban Dwelling Steps from Pike Place Market,https://a0.muscache.com/im/pictures/598d6fc8-2511-4871-ae1a-1948a1df97a4.jpg?aki_policy=large,,116907660,Saima,2017-02-17,"Seattle, Washington, United States",within an hour,100%,Pike Place Market,5,5,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.61109,-122.34188,Apartment,Entire home/apt,3,1,1,1,,65,,,,55,2,7,2,1125,t,172,78,2017-12-16,2019-09-10,95,10,9,10,10,10,9,t,4,0,7.99
22228461,"B - Central Seattle, Jimi Hendrix Park,  full bed",https://a0.muscache.com/im/pictures/2714f1fe-8ce6-4699-9db5-b3c4f1154b0f.jpg?aki_policy=large,,3584275,Daniel,2012-09-16,"Seattle, Washington, United States",within an hour,100%,Atlantic,8,8,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.5889,-122.301,Guest suite,Private room,2,2,1,1,,59,,,100,10,2,10,2,28,t,215,139,2018-02-10,2019-09-12,95,9,9,10,10,9,9,f,8,3,10.93
22231145,Capitol Hill Condo with Space Needle View,https://a0.muscache.com/im/pictures/a2bbb592-9838-4067-94b4-7fb2585a8039.jpg?aki_policy=large,,95218186,Chelsea,2016-09-15,"Seattle, Washington, United States",N/A,N/A,Capitol Hill,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.62582,-122.3243,Condominium,Entire home/apt,4,1,1,1,,175,,,,,1,0,2,28,t,0,0,,,,,,,,,,f,1,0,
22240884,Seattle Nest,https://a0.muscache.com/im/pictures/0b9895c3-7b39-4c27-8b9e-e7306c16f20f.jpg?aki_policy=large,,114858194,Elisabeth,2017-02-04,"Seattle, Washington, United States",within a day,100%,,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98107,Seattle,United States,47.66667,-122.3583,House,Private room,2,1,1,1,,55,,,,39,1,15,7,1125,t,0,0,,,,,,,,,,f,2,2,
22265672,Delightful Stay Alfred on North Western Avenue,https://a0.muscache.com/im/pictures/8c25b003-5183-49e1-94c7-2cd1f26f64fb.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61484,-122.35383,Apartment,Entire home/apt,5,2,2,3,,1002,,,0,109,5,0,1,365,t,6,6,2018-09-26,2019-09-02,83,9,8,10,10,10,9,t,66,0,0.5
22265748,Charming Stay Alfred on North Western Avenue,https://a0.muscache.com/im/pictures/d0e17975-303e-4296-87ca-0015c33d3181.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61684,-122.35379,Apartment,Entire home/apt,7,2,3,4,,1002,,,0,109,7,0,1,365,t,2,1,2018-06-12,2019-06-10,100,10,10,10,10,10,10,t,66,0,0.13
22265991,Captivating Stay Alfred on North Western Avenue,https://a0.muscache.com/im/pictures/145ffd4d-4b0e-41fb-b2d6-123136c74029.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.6154,-122.35225,Apartment,Entire home/apt,5,2,2,3,,1002,,,0,109,5,0,1,365,t,3,3,2019-04-27,2019-09-03,93,10,10,10,10,10,10,t,66,0,0.6
22266021,Cherished Stay Alfred on Western Avenue,https://a0.muscache.com/im/pictures/b4b9c4a8-c3ee-44d0-a45f-ca0e52b30e3c.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.60678,-122.33782,Apartment,Entire home/apt,4,1,1,2,,1002,,,0,99,4,0,1,365,t,1,0,2018-04-19,2018-04-19,100,10,10,10,8,10,10,t,66,0,0.06
22266079,Unique Stay Alfred on Western Avenue,https://a0.muscache.com/im/pictures/8ae348b5-1636-4116-b350-b3b2a7c31fb8.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.60619,-122.33892,Apartment,Entire home/apt,4,1,1,2,,1002,,,0,99,4,0,1,365,t,1,0,2018-04-27,2018-04-27,100,10,10,10,10,10,10,t,66,0,0.06
22266301,Upgraded Stay Alfred on Western Avenue,https://a0.muscache.com/im/pictures/bf6e52a0-34dd-4cf5-82ab-86ab8b9cb910.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.60581,-122.33766,Apartment,Entire home/apt,6,2,2,3,,1002,,,0,99,6,0,1,365,t,6,3,2018-04-08,2019-08-08,67,7,10,8,8,10,7,t,66,0,0.34
22267394,***Waterfront Condo! A Rare Find! Free Parking!***,https://a0.muscache.com/im/pictures/31169c55-8112-4774-bb1d-392df558f26f.jpg?aki_policy=large,,72623544,Jeri,2016-05-18,"Anchorage, Alaska, United States",within an hour,100%,Pike Place Market,2,2,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.6086,-122.34324,Condominium,Entire home/apt,4,1,1,2,,235,,,500,125,1,0,2,60,t,21,16,2018-01-09,2019-08-30,100,10,10,9,10,10,10,t,1,0,1.01
22269312,Casa de los Vagabundos,https://a0.muscache.com/im/pictures/bad6eb45-bebb-4e88-b3fd-2067d02f9fcf.jpg?aki_policy=large,,14489145,Amanda,2014-04-20,"Phoenix, Arizona, United States",N/A,N/A,Gatewood,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98136,Seattle,United States,47.5408,-122.39306,House,Entire home/apt,4,1,3,3,,140,,,,,1,0,7,30,t,1,0,2018-01-30,2018-01-30,,,,,,,,f,1,0,0.05
22277219,West Seattle bungalow with hot tub and views!,https://a0.muscache.com/im/pictures/e5bec311-26e1-4e99-8997-3d15065bf24d.jpg?aki_policy=large,,50592437,Sam,2015-12-05,"Seattle, Washington, United States",N/A,N/A,The Junction,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98126,Seattle,United States,47.56634,-122.37277,House,Entire home/apt,4,2,2,2,,80,,,0,97,2,25,2,1125,t,4,4,2018-10-28,2018-12-31,100,10,10,10,10,10,10,f,1,0,0.36
22289741,Small one bed room in the heart of Capitol Hill,https://a0.muscache.com/im/pictures/fd4a1a6c-0a64-49dc-a570-c833bd0651e6.jpg?aki_policy=large,,162402817,Charmaine,2017-12-12,"Seattle, Washington, United States",N/A,N/A,Capitol Hill,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98122,Seattle,United States,47.6151,-122.32409,Apartment,Entire home/apt,4,1,1,2,,70,,,0,50,1,0,2,1125,t,20,3,2018-04-15,2018-12-15,96,10,10,10,10,10,10,f,1,0,1.14
22292161,Garden studio,https://a0.muscache.com/im/pictures/002031aa-6a58-4e6d-af77-05bbfe27ed57.jpg?aki_policy=large,,672972,Sara,2011-06-07,"Seattle, Washington, United States",within an hour,100%,,1,1,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.59333,-122.2949,House,Entire home/apt,2,1,1,1,,65,,,0,40,1,25,2,5,t,54,34,2017-12-31,2019-09-08,100,10,10,10,10,10,10,f,1,0,2.57
22293005,Fully Furnished Studio Columbia City/ Mt Baker,https://a0.muscache.com/im/pictures/93391a81-222d-418d-b5d3-24ad0b614435.jpg?aki_policy=large,,162930610,Shekhar,2017-12-16,"Seattle, Washington, United States",N/A,N/A,Mount Baker,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.56809,-122.28581,Guest suite,Entire home/apt,1,1,0,1,,125,,,0,10,1,0,1,1125,t,1,0,2018-06-01,2018-06-01,100,10,10,10,10,10,8,f,1,0,0.06
22294277,Charming Seattle Craftsman,https://a0.muscache.com/im/pictures/94b55bd0-6c27-4834-ba8d-1f3af3928a15.jpg?aki_policy=large,,11024255,Katherine,2014-01-04,"Seattle, Washington, United States",N/A,N/A,Bryant,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98105,Seattle,United States,47.6635,-122.28592,House,Entire home/apt,4,2,1,3,,85,,,,,1,0,3,28,t,0,0,,,,,,,,,,f,2,0,
22304071,Charming Mt. Baker Home,https://a0.muscache.com/im/pictures/57f3a263-3446-483f-9cf2-7e885bc9173b.jpg?aki_policy=large,,469139,Courtney,2011-03-28,"Seattle, Washington, United States",a few days or more,0%,,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98144,Seattle,United States,47.58424,-122.29246,House,Entire home/apt,8,1.5,3,3,,150,,,0,75,6,25,2,1125,t,7,2,2018-02-08,2018-11-24,100,10,10,10,10,10,10,t,1,0,0.35
22307367,Modern × Belltown – 1BR/1BA,https://a0.muscache.com/im/pictures/89c81792-1462-43db-9671-36895f4c298b.jpg?aki_policy=large,,6424142,Maxime,2013-05-16,"Seattle, Washington, United States",within an hour,100%,Belltown,1,1,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61412,-122.34592,Apartment,Entire home/apt,2,1,1,1,,60,,,500,80,2,15,30,1125,t,33,13,2018-02-12,2019-08-23,99,10,10,10,10,10,10,f,1,0,1.68
22307952,"Heart of Seattle: Central/cap hill, comfy bed!",https://a0.muscache.com/im/pictures/7c9074a8-00a0-4c9d-9007-79d03ea07b03.jpg?aki_policy=large,,27610135,Charles,2015-02-11,"Stanford, California, United States",N/A,N/A,Minor,1,1,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.61404,-122.30346,House,Private room,2,1,1,1,,45,,,0,19,1,0,2,1125,t,5,0,2017-12-19,2018-02-20,100,10,9,9,9,9,9,t,1,1,0.23
22312572,Cozy Room & Private Entrance in Modern Townhouse,https://a0.muscache.com/im/pictures/ab4c1deb-9888-4a81-b984-f2335e93ec21.jpg?aki_policy=large,,18232560,Sirius Hang,2014-07-17,"Seattle, Washington, United States",within a few hours,90%,Ballard,2,2,"Seattle, WA, United States",Ballard,Seattle,WA,98107,Seattle,United States,47.67456,-122.38119,Townhouse,Private room,2,1,1,1,,79,,,150,30,1,10,3,15,t,38,20,2018-02-09,2019-09-09,97,10,10,10,10,10,9,f,1,1,1.93
22325855,Room in Queen Anne,https://a0.muscache.com/im/pictures/92cc4f1b-d085-418b-ba71-a54202b3aa1b.jpg?aki_policy=large,,96219345,Arthur,2016-09-21,"Everett, Washington, United States",within an hour,100%,Lower Queen Anne,1,1,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.62378,-122.36458,Condominium,Private room,2,1,1,1,,100,,,,35,1,30,2,1125,t,5,1,2018-08-24,2018-10-06,76,10,6,9,10,10,9,t,1,1,0.38
22329258,Josh and Alexia’s Place,https://a0.muscache.com/im/pictures/6a114973-d3f0-4c20-ad4a-49adfa9616d8.jpg?aki_policy=large,,83220617,Alexia,2016-07-12,"Seattle, Washington, United States",within a few hours,100%,,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98178,Seattle,United States,47.50723,-122.26602,House,Private room,2,1,1,1,,43,,,,100,1,0,30,1125,t,4,3,2018-08-26,2019-08-17,100,10,10,10,10,10,10,f,1,1,0.31
22332853,"Stylish, Modern & Cozy Apartment w/full bathroom",https://a0.muscache.com/im/pictures/3f4b90d8-daed-4290-9eda-69c09df2363c.jpg?aki_policy=large,,123506966,Lucky,2017-03-30,"Seattle, Washington, United States",within an hour,100%,,2,2,"Seattle, WA, United States",Northgate,Seattle,WA,98103,Seattle,United States,47.69369,-122.33864,Guesthouse,Entire home/apt,3,1,1,1,,90,,,200,35,2,10,1,1125,t,103,65,2018-01-22,2019-09-16,99,10,10,10,10,10,10,t,2,0,5.07
22337420,The Crayon Complex,https://a0.muscache.com/im/pictures/6d730cf5-e310-48cd-a3d8-a6361aabeefd.jpg?aki_policy=large,,79950905,Barry,2016-06-26,"Seattle, Washington, United States",N/A,N/A,Wallingford,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.64789,-122.33447,Townhouse,Private room,1,1,1,1,,98,,,,,1,0,1,3,t,3,0,2018-07-03,2018-08-05,100,10,10,10,10,10,10,f,1,1,0.2
22338467,Peaceful Urban Retreat,https://a0.muscache.com/im/pictures/801279c6-6083-45a8-b042-02b7233cd507.jpg?aki_policy=large,,107279528,Susan,2016-12-14,,within an hour,100%,Broadview,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98177,Seattle,United States,47.70628,-122.36053,Guest suite,Entire home/apt,3,1,1,2,,125,,,0,0,2,25,2,30,t,46,24,2018-05-22,2019-09-07,99,10,10,10,10,10,10,f,1,0,2.82
22338551,"Modern Loft, Designed by Creatives: Private Room",https://a0.muscache.com/im/pictures/f3e910dd-f0e4-4c89-b3a9-0298d7ca8ab7.jpg?aki_policy=large,,23872050,Kiliii,2014-11-17,"Seattle, Washington, United States",N/A,N/A,Atlantic,2,2,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.59622,-122.30949,Loft,Private room,2,1,1,1,,75,,,0,40,2,10,1,12,t,19,0,2018-01-10,2018-08-28,100,10,10,10,10,9,10,f,2,1,0.92
22341957,Delightful Stay Alfred Studio at Moda,https://a0.muscache.com/im/pictures/07a27a80-329a-46f4-ac27-25f3df8eb486.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61617,-122.34649,Apartment,Entire home/apt,2,1,1,1,,1002,,,0,100,2,0,1,365,t,6,2,2018-01-27,2019-06-11,80,8,9,9,9,9,8,t,66,0,0.3
22342006,Fabulous Stay Alfred Studio at Moda,https://a0.muscache.com/im/pictures/5d8c0fc6-3ac2-445a-9d59-a17351aae43d.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61483,-122.34578,Apartment,Entire home/apt,2,1,1,1,,1002,,,0,100,2,0,1,365,t,0,0,,,,,,,,,,t,66,0,
22342223,Excellent Stay Alfred Loft at Moda,https://a0.muscache.com/im/pictures/2e4c1f66-9cdf-4881-90d7-e829aa4bb791.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61429,-122.34518,Apartment,Entire home/apt,4,1,1,2,,1002,,,0,100,4,0,1,365,t,8,6,2017-12-31,2019-06-30,80,9,9,10,10,9,8,t,66,0,0.38
22342442,Beautiful Stay Alfred Studio at Moda,https://a0.muscache.com/im/pictures/96c20dd2-ea4d-4130-b7b1-7d438dc0c40b.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61485,-122.34475,Apartment,Entire home/apt,2,1,1,1,,1002,,,0,100,2,0,1,365,t,5,3,2018-02-23,2019-07-05,96,9,10,9,10,10,9,t,66,0,0.26
22342526,Captivating Stay Alfred Studio at Moda,https://a0.muscache.com/im/pictures/dd139fc3-f86a-47d6-a98d-fbc29d4110b1.jpg?aki_policy=large,,114353388,Stay Alfred,2017-02-01,"Spokane, Washington, United States",within an hour,98%,,1728,1728,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61493,-122.3451,Apartment,Entire home/apt,2,1,1,1,,1002,,,0,100,2,0,1,365,t,5,2,2018-02-18,2019-04-01,92,9,10,9,10,10,10,t,66,0,0.26
22346236,Domicile Suites at Marina SLU - 1BD 39,https://a0.muscache.com/im/pictures/2e4a96bc-d921-4ed6-a2a4-cf222e07b97a.jpg?aki_policy=large,,82961680,Addison,2016-07-11,"Seattle, Washington, United States",within an hour,99%,Belltown,145,145,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.63025,-122.34118,Serviced apartment,Hotel room,2,1,1,1,,250,,,0,50,1,0,1,1125,t,26,19,2018-03-11,2019-07-07,98,10,10,9,10,10,10,t,138,0,1.39
22351127,Gorgeous Tudor-style home w/ updated interiors & views of nearby Green Lake!,https://a0.muscache.com/im/pictures/3e1b5ea3-b016-4914-a4b9-77c37035b500.jpg?aki_policy=large,,111812937,Vacasa Washington,2017-01-16,US,within an hour,95%,,136,136,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.68648,-122.33604,House,Entire home/apt,4,2,3,3,,238,,,,145,1,0,2,28,t,9,7,2018-03-25,2019-04-21,91,9,10,10,10,10,9,t,2,0,0.49
22354353,Cozy Backyard Cottage in North Seattle,https://a0.muscache.com/im/pictures/0c1fe00f-f20e-4b44-888e-fe45b9ccefe8.jpg?aki_policy=large,,14366778,Chris,2014-04-16,"Seattle, Washington, United States",within an hour,100%,Greenwood,7,7,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98133,Seattle,United States,47.70444,-122.34715,Tiny house,Entire home/apt,2,1,0,2,,49,,,0,60,1,0,1,29,t,39,37,2018-08-02,2019-09-18,92,10,9,10,10,9,9,t,7,3,2.81
22355702,"The Speakeasy, a Green Lake Getaway",https://a0.muscache.com/im/pictures/f81ad40c-49d7-44fd-83b4-1445b8911020.jpg?aki_policy=large,,8269568,Alexander,2013-08-20,"Seattle, Washington, United States",within an hour,90%,Green Lake,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98115,Seattle,United States,47.67343,-122.32714,Guest suite,Entire home/apt,2,1,0,1,,125,,,0,25,2,0,2,31,t,80,45,2018-04-29,2019-09-08,99,10,10,10,10,10,10,t,1,0,4.69
22359670,Private Apartment Home,https://a0.muscache.com/im/pictures/6b67bdcc-dd3e-44e6-9b8b-eb1f70024387.jpg?aki_policy=large,,27555235,Mo,2015-02-10,"Seattle, Washington, United States",within an hour,90%,University District,6,6,"Seattle, WA, United States",University District,Seattle,WA,98105,Seattle,United States,47.6597,-122.31445,Apartment,Entire home/apt,2,1,1,1,,100,,,0,75,4,20,2,1125,t,23,3,2017-12-26,2019-09-01,90,10,10,10,10,9,9,t,5,0,1.08
22360175,Bright and Welcoming City Refuge,https://a0.muscache.com/im/pictures/4ab94cc3-ffab-43ea-8c09-bd2e6a5150b0.jpg?aki_policy=large,,2436074,Tari,2012-05-22,"Seattle, Washington, United States",within an hour,100%,Columbia City,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.56359,-122.28973,House,Entire home/apt,2,1,0,1,,62,,,0,10,1,0,2,5,t,70,21,2017-12-30,2019-06-30,99,10,10,10,10,10,10,t,1,0,3.32
22362112,Pink House in Columbia City,https://a0.muscache.com/im/pictures/1779f182-05e7-4f1b-b7af-97c1ee897171.jpg?aki_policy=large,,18915007,Sarah,2014-07-26,"Seattle, Washington, United States",N/A,N/A,Columbia City,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.55889,-122.28764,House,Entire home/apt,3,1,2,2,,180,,,100,100,4,15,1,7,t,1,0,2018-02-18,2018-02-18,100,10,10,10,10,10,10,t,1,0,0.05
22362276,Super quiet room with a Queen Sleep Number bed!!,https://a0.muscache.com/im/pictures/4be46a4e-1c17-4d8f-8aed-eb7990de99b3.jpg?aki_policy=large,,1139690,Jake,2011-09-10,"Seattle, Washington, United States",N/A,N/A,Greenwood,3,3,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.68593,-122.36093,Other,Private room,2,1,1,1,,37,,,,,1,0,2,1125,t,1,0,2018-02-22,2018-02-22,,,,,,,,t,3,3,0.05
22363310,2Bed2Bath Living CorpHsng XX,https://a0.muscache.com/im/pictures/a1508b24-c58a-4b20-b5ec-60d7d289bb7a.jpg?aki_policy=large,,50550045,Day 1,2015-12-04,"Seattle, Washington, United States",within an hour,100%,Central Business District,170,170,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.61075,-122.3333,Apartment,Entire home/apt,5,2,2,2,,277,,,500,75,4,75,30,1125,t,0,0,,,,,,,,,,f,159,0,
22373686,NEW LISTING! Luxury bay view apartment w/ a shared hot tub and community pool!,https://a0.muscache.com/im/pictures/45bba126-1343-4ae0-a6f4-41502c850085.jpg?aki_policy=large,,138924514,Vacasa Washington,2017-07-06,US,within an hour,99%,Belltown,70,70,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.6077,-122.33998,Condominium,Entire home/apt,4,1,1,2,,178,,,0,140,4,0,7,28,t,8,5,2018-04-05,2019-08-28,88,9,9,9,10,10,8,t,41,0,0.45
22373715,Private daylight basement 5 miles to downtown,https://a0.muscache.com/im/pictures/6fddede4-3f4f-41db-b585-37c039b61084.jpg?aki_policy=large,,35779569,Joseph,2015-06-14,US,a few days or more,0%,North Admiral,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.57079,-122.40194,Guest suite,Entire home/apt,2,1,1,1,,58,,,200,50,1,25,2,1125,t,0,0,,,,,,,,,,f,1,0,
22379129,Domicile Suites at Marina SLU - 1BD 5,https://a0.muscache.com/im/pictures/31313c17-6191-47aa-9e90-5b62525f4039.jpg?aki_policy=large,,82961680,Addison,2016-07-11,"Seattle, Washington, United States",within an hour,99%,Belltown,145,145,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.62895,-122.34217,Serviced apartment,Hotel room,2,1,1,1,,100,,,0,50,1,0,1,1125,t,12,8,2018-02-09,2019-09-02,100,10,10,9,10,10,10,t,138,0,0.61
