id,name,picture_url,host_id,host_name,host_since,host_response_time,host_response_rate,host_listings_count,neighbourhood_group_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,monthly_price 
23237667,Arboretum Garden Apartment,https://a0.muscache.com/im/pictures/7b332f3d-3143-47fb-9d33-49d00b18f326.jpg?aki_policy=large,36631556,Carmen,2015-06-24,within an hour,100%,1.0,Capitol Hill,Seattle,WA,98112,47.62666,-122.2963,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,120,unknown,unknown,0.0,35.0,2,2,14,93.0,10.0,9.0,10.0,9.0,1,4.33,unknown
23254125,Private 2 bedroom suite in Capitol Hill,https://a0.muscache.com/im/pictures/d8da6d66-acc8-4b4d-a09d-34566f27c10f.jpg?aki_policy=large,50061032,Vandana,2015-11-28,within an hour,100%,1.0,Central Area,Seattle,WA,98122,47.61108,-122.30953000000001,Guest suite,Entire home/apt,4,1.0,2.0,3.0,unknown,99,unknown,unknown,100.0,50.0,3,1,32,97.0,10.0,10.0,10.0,10.0,1,3.12,unknown
23256472,Stunning/Lux Queen Anne Daylight Basement Suite,https://a0.muscache.com/im/pictures/373695fc-164f-408f-bb33-401420ccbca4.jpg?aki_policy=large,173100599,Don,2018-02-12,within an hour,100%,4.0,Queen Anne,Seattle,WA,98119,47.65228,-122.37275,Guest suite,Entire home/apt,4,1.0,1.0,1.0,unknown,98,unknown,unknown,0.0,95.0,1,4,1125,97.0,10.0,10.0,10.0,10.0,4,2.84,unknown
23271352,Private bedroom/bathroom Eastlake,https://a0.muscache.com/im/pictures/08d7bc9d-1132-42de-9f80-9bbece531952.jpg?aki_policy=large,21441889,Natasha,2014-09-17,unknown,unknown,1.0,Cascade,Seattle,WA,98102,47.63658,-122.32834,Apartment,Private room,1,1.0,1.0,1.0,unknown,45,unknown,unknown,0.0,60.0,1,1,1125,100.0,10.0,10.0,10.0,10.0,1,0.06,unknown
23272717,DOWNTOWN VIEWS in the heart of Seattle!,https://a0.muscache.com/im/pictures/c5ca319f-26f2-4929-a389-df0ac6836e29.jpg?aki_policy=large,6625300,Kate,2013-05-28,within an hour,100%,1.0,Queen Anne,Seattle,WA,98109,47.6282,-122.34625,Apartment,Private room,2,1.0,1.0,1.0,unknown,80,unknown,unknown,0.0,30.0,2,1,5,99.0,10.0,10.0,10.0,10.0,1,6.89,unknown
23272907,Spacious Sophisticated Space Needle  Home,https://a0.muscache.com/im/pictures/12132a04-66f1-456f-9c37-79f8400802a3.jpg?aki_policy=large,52272417,Emma,2015-12-26,within an hour,100%,9.0,Queen Anne,Seattle,WA,98109,47.62563,-122.3497,Apartment,Entire home/apt,3,1.0,1.0,1.0,unknown,95,unknown,unknown,250.0,60.0,2,1,1125,98.0,10.0,10.0,10.0,9.0,6,6.21,unknown
23274254,The Grand MIL,https://a0.muscache.com/im/pictures/3b4f461a-153f-4d6f-8955-e76ab4823e36.jpg?aki_policy=large,8571236,Tareq,2013-09-01,within an hour,100%,2.0,Central Area,Seattle,WA,98122,47.615190000000005,-122.28411000000001,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,unknown,165,unknown,unknown,150.0,30.0,3,3,90,96.0,10.0,10.0,10.0,10.0,2,1.37,unknown
23275901,Beach DR private town home,https://a0.muscache.com/im/pictures/b5506216-d0e5-493e-9e35-4c291abac8fb.jpg?aki_policy=large,139928025,Farinaz,2017-07-11,unknown,unknown,1.0,West Seattle,Seattle,WA,98136,47.55231,-122.39646,Apartment,Entire home/apt,4,1.0,2.0,2.0,unknown,145,unknown,unknown,0.0,80.0,1,2,1125,96.0,10.0,9.0,10.0,10.0,1,1.17,unknown
23278753,Charming Queen Anne Room,https://a0.muscache.com/im/pictures/d353667c-5ec6-4fd0-9cd4-ff39dbf2ea7a.jpg?aki_policy=large,173305440,Rosanna,2018-02-14,within an hour,100%,1.0,Queen Anne,Seattle,WA,98119,47.63725,-122.36567,House,Private room,1,1.0,1.0,1.0,unknown,54,unknown,unknown,250.0,60.0,1,1,9,98.0,10.0,10.0,10.0,10.0,1,3.92,unknown
23293234,Come Relax in Our Custom-Built Backyard Cottage,"https://a0.muscache.com/4ea/air/v2//pictures/e89f0193-7adf-4ebd-9c4d-cb47a0b1d912.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",38931617,Jill And Tim,2015-07-19,within an hour,100%,1.0,Ballard,Seattle,WA,98117,47.681340000000006,-122.38517,Guesthouse,Entire home/apt,4,1.0,1.0,1.0,unknown,90,unknown,unknown,0.0,55.0,1,2,1125,100.0,10.0,10.0,10.0,10.0,1,6.12,unknown
23295699,"""Cosmic Lion"" - A Cozy Private Room in W. Seattle",https://a0.muscache.com/im/pictures/3e664f19-b2cb-4f6c-8a22-7e54449d25d9.jpg?aki_policy=large,50258535,Lennox,2015-12-01,within an hour,100%,2.0,Delridge,Seattle,WA,98106,47.52831,-122.36143,Townhouse,Private room,2,1.5,1.0,1.0,unknown,33,unknown,unknown,100.0,20.0,1,2,1125,99.0,10.0,10.0,10.0,10.0,2,2.73,unknown
23308190,Large Townhouse in Quiet Seattle Neighborhood,https://a0.muscache.com/im/pictures/4a6b79c0-99c0-4ba8-a1b9-a8bcafcab951.jpg?aki_policy=large,31280,Le,2009-08-12,within an hour,100%,3.0,Other neighborhoods,Seattle,WA,98115,47.67592,-122.29518999999999,House,Entire home/apt,7,1.5,3.0,5.0,unknown,175,unknown,unknown,0.0,95.0,6,2,29,100.0,10.0,10.0,10.0,10.0,3,0.46,unknown
23309878,Modern 1BD-Apt near Pike Place Market Waterfront,https://a0.muscache.com/im/pictures/231d17da-7e49-4caf-a805-9c8b38f4cb0d.jpg?aki_policy=large,12058442,Tracy & Tim,2014-02-08,within an hour,100%,2.0,Downtown,Seattle,WA,98121,47.612359999999995,-122.34942,Apartment,Entire home/apt,2,1.0,1.0,1.0,unknown,145,unknown,unknown,300.0,75.0,1,1,30,99.0,10.0,10.0,10.0,10.0,2,6.72,unknown
23310068,Pike Place Market High Rise waterviews -VM,https://a0.muscache.com/im/pictures/1980fb68-f78e-4b22-838e-db953eafecbb.jpg?aki_policy=large,50550045,Day 1,2015-12-04,within an hour,100%,170.0,Downtown,Seattle,WA,98101,47.61013,-122.33904,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,219,unknown,unknown,500.0,72.0,2,2,1125,95.0,10.0,10.0,10.0,9.0,159,2.12,unknown
23321478,The Water Lodge on Queen Anne,https://a0.muscache.com/im/pictures/409d70ca-d4ec-44fc-b749-0d6447b0599a.jpg?aki_policy=large,173674471,Karen,2018-02-16,within an hour,100%,1.0,Queen Anne,Seattle,WA,98119,47.63844,-122.35636000000001,House,Entire home/apt,14,3.0,6.0,7.0,unknown,649,unknown,unknown,500.0,350.0,8,2,1125,99.0,10.0,10.0,10.0,9.0,1,2.93,unknown
23323287,Delightful Ballard Studio,https://a0.muscache.com/im/pictures/854cb8c3-0486-4b48-bec1-c68cc21bc048.jpg?aki_policy=large,13488316,Hannah,2014-03-24,unknown,unknown,1.0,Ballard,Seattle,WA,98117,47.68972,-122.39633,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,85,unknown,unknown,300.0,30.0,2,2,7,99.0,10.0,10.0,10.0,10.0,1,0.81,unknown
23327620,Beacon Hill Club House - Private Bed & Bath,https://a0.muscache.com/im/pictures/19ddd0ae-dc62-45f2-a994-2477370783b8.jpg?aki_policy=large,43716190,Ryan,2015-09-08,within an hour,100%,1.0,Beacon Hill,Seattle,WA,98108,47.56726,-122.31244,House,Private room,2,2.0,1.0,1.0,unknown,65,unknown,unknown,0.0,20.0,1,2,31,97.0,10.0,10.0,10.0,10.0,1,5.29,unknown
23329400,"2BR, 3 beds, outdoor area, short walk to transit",https://a0.muscache.com/im/pictures/98333125-f3e9-433a-b400-16b57c9be5c1.jpg?aki_policy=large,2238981,Lenza,2012-04-27,within an hour,100%,7.0,Other neighborhoods,Seattle,WA,98103,47.65448,-122.35696999999999,Apartment,Entire home/apt,5,1.0,2.0,3.0,unknown,100,unknown,unknown,500.0,100.0,2,2,125,93.0,10.0,9.0,10.0,9.0,4,2.05,unknown
23355289,The Captain’s Cottage in Ballard,https://a0.muscache.com/im/pictures/92a7299f-0ab7-4d0e-99ba-a04cdb8f80eb.jpg?aki_policy=large,6918024,Renee,2013-06-14,within an hour,100%,1.0,Ballard,Seattle,WA,98107,47.67145,-122.37018,Cottage,Entire home/apt,2,1.0,1.0,2.0,unknown,111,unknown,unknown,500.0,60.0,2,3,1125,99.0,10.0,10.0,10.0,10.0,1,5.66,unknown
23357945,Private 2-Bedroom & Bath★ Easy Transit to Downtown,https://a0.muscache.com/im/pictures/1459ed94-9098-412e-b738-ce249fb276a2.jpg?aki_policy=large,7325539,Alyssa,2013-07-07,within an hour,100%,1.0,Beacon Hill,Seattle,WA,98144,47.588229999999996,-122.31148,Townhouse,Private room,4,1.0,2.0,2.0,unknown,45,unknown,unknown,0.0,45.0,1,2,14,98.0,10.0,10.0,10.0,10.0,1,10.67,unknown
23358790,Modern Garden-View Guest Suite in Wallingford,https://a0.muscache.com/im/pictures/1d7c9c80-5d6d-4cd3-bd8f-c16f680a32dc.jpg?aki_policy=large,22155550,Chris,2014-10-05,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98105,47.66063,-122.32637,Guest suite,Entire home/apt,5,1.0,2.0,3.0,unknown,95,unknown,unknown,1000.0,195.0,1,2,1125,97.0,10.0,10.0,10.0,10.0,1,2.31,unknown
23369139,Cozy place on E line bus stop to Downtown,https://a0.muscache.com/im/pictures/861430a2-e5d3-4e1f-a33f-371b127c3f0f.jpg?aki_policy=large,174173078,Li,2018-02-19,within an hour,100%,6.0,Other neighborhoods,Seattle,WA,98133,47.70152,-122.34676999999999,House,Private room,1,1.5,1.0,1.0,unknown,45,unknown,unknown,100.0,15.0,1,30,1125,86.0,8.0,9.0,9.0,8.0,6,1.14,unknown
23371368,Seattle Monthly 2BR/1Bath,https://a0.muscache.com/im/pictures/5878e899-c571-4cc7-a61d-238c3f9d224d.jpg?aki_policy=large,11394921,Ted,2014-01-17,within a day,100%,2.0,West Seattle,Seattle,WA,98136,47.5461,-122.3842,House,Entire home/apt,4,1.0,2.0,2.0,unknown,60,unknown,unknown,500.0,200.0,1,30,100,100.0,10.0,8.0,10.0,10.0,2,0.11,unknown
23376436,Lush Pacific Oasis-Newly Decorated!★OPEN 9/30-10/2,https://a0.muscache.com/im/pictures/2158e9ca-c3ef-4e10-8acf-7a4e25eb3316.jpg?aki_policy=large,74305,Seattle Oasis,2010-01-27,within an hour,98%,57.0,Downtown,Seattle,WA,98121,47.61428,-122.34841000000002,Condominium,Entire home/apt,4,1.0,1.0,1.0,unknown,150,unknown,unknown,1500.0,105.0,1,2,180,95.0,10.0,9.0,10.0,9.0,53,2.45,unknown
23376932,2 Bed Townhome 10 mins away from Downtown Seattle,https://a0.muscache.com/im/pictures/f7ecbab4-958c-47e7-a291-e1441b9c146a.jpg?aki_policy=large,174249715,Cajetan,2018-02-19,unknown,unknown,1.0,Central Area,Seattle,WA,98144,47.59939,-122.30578,Townhouse,Entire home/apt,6,1.5,2.0,3.0,unknown,125,unknown,unknown,0.0,150.0,1,3,1125,89.0,9.0,9.0,9.0,9.0,1,1.54,unknown
23383063,Near Jimmy Hendrix Park 3 bedroom apartment,https://a0.muscache.com/im/pictures/8bfa8b43-e4b8-4916-ae4b-727473c8652a.jpg?aki_policy=large,3584275,Daniel,2012-09-16,within an hour,100%,8.0,Central Area,Seattle,WA,98144,47.588,-122.2991,Apartment,Entire home/apt,5,2.0,3.0,3.0,unknown,96,unknown,unknown,100.0,30.0,3,2,28,96.0,10.0,10.0,9.0,9.0,8,0.33,unknown
23400755,Comfy Convenient Kerry Park Warm Great Light,https://a0.muscache.com/im/pictures/df67a874-356e-4055-8234-1802f01ad1ae.jpg?aki_policy=large,174105856,Richard,2018-02-19,within an hour,100%,3.0,Queen Anne,Seattle,WA,98119,47.63218,-122.35932,Apartment,Entire home/apt,4,1.0,1.0,2.0,unknown,150,unknown,unknown,250.0,60.0,2,1,1125,97.0,10.0,10.0,10.0,9.0,3,5.63,unknown
23402549,★Stylish Couple's Getaway-Private Entry-Parking★,https://a0.muscache.com/im/pictures/55d7f7a3-756a-4abe-a9dd-f587aee86775.jpg?aki_policy=large,17653402,Francis And Olia,2014-07-04,unknown,unknown,1.0,Central Area,Seattle,WA,98144,47.59644,-122.30633999999999,Guest suite,Private room,2,1.0,1.0,1.0,unknown,115,unknown,unknown,0.0,45.0,1,2,7,99.0,10.0,10.0,10.0,10.0,1,1.85,unknown
23409619,Georgetown-House,https://a0.muscache.com/im/pictures/44b653a4-4ec8-4f97-873d-8ae2620394a4.jpg?aki_policy=large,137485470,Britt,2017-06-28,within an hour,100%,2.0,Other neighborhoods,Seattle,WA,98108,47.54388,-122.32235,Townhouse,Entire home/apt,7,2.5,3.0,5.0,unknown,250,unknown,unknown,0.0,125.0,5,2,1123,96.0,10.0,9.0,9.0,9.0,1,5.25,unknown
23414672,"Mt. Baker Suite, Minutes to Light Rail & Parks",https://a0.muscache.com/im/pictures/364f97e8-9556-43c2-94e0-f080257a66e2.jpg?aki_policy=large,1529273,Jason,2011-12-23,within an hour,100%,1.0,Rainier Valley,Seattle,WA,98144,47.57421,-122.29088,Guest suite,Entire home/apt,4,1.0,1.0,2.0,unknown,71,unknown,unknown,0.0,75.0,2,2,28,98.0,10.0,10.0,10.0,10.0,1,4.84,unknown
23415552,"Seattle, Capitol Hill Oasis, Furnished Apartment",https://a0.muscache.com/im/pictures/c86b45ae-90d0-430b-b128-9b4787ebed32.jpg?aki_policy=large,174595902,Shireen,2018-02-21,within a day,83%,2.0,Capitol Hill,Seattle,WA,98102,47.628890000000006,-122.31983999999999,Other,Private room,2,1.0,1.0,1.0,unknown,119,unknown,unknown,0.0,100.0,1,5,102,80.0,8.0,8.0,10.0,10.0,2,0.17,unknown
23417458,Romantic Seaview Penthouse Luxury in HEART of City,https://a0.muscache.com/im/pictures/d100cc9e-0d80-4004-99ea-8372060311f5.jpg?aki_policy=large,8185407,Catherine,2013-08-15,within an hour,100%,2.0,Downtown,Seattle,WA,98101,47.60628,-122.33973999999999,Apartment,Entire home/apt,2,1.5,1.0,1.0,unknown,205,unknown,unknown,479.0,105.0,2,1,1125,98.0,10.0,10.0,10.0,10.0,1,5.12,unknown
23418550,private west Seattle 1-br apartment w/ balcony,https://a0.muscache.com/im/pictures/8de851eb-565d-4bdd-a684-ffb746c56403.jpg?aki_policy=large,23808440,Nora,2014-11-16,unknown,unknown,1.0,West Seattle,Seattle,WA,98136,47.551590000000004,-122.38588,Apartment,Entire home/apt,3,1.0,1.0,1.0,unknown,54,unknown,unknown,0.0,30.0,1,5,30,93.0,9.0,9.0,10.0,10.0,1,0.17,unknown
23434699,Seward Park Cottage,https://a0.muscache.com/im/pictures/f519b788-e84c-40d2-bd77-d78e0b129f0a.jpg?aki_policy=large,38695481,Todd And Tricia,2015-07-16,within a day,86%,1.0,Seward Park,Seattle,WA,98118,47.55648,-122.26632,Cottage,Entire home/apt,4,1.0,2.0,3.0,unknown,250,unknown,unknown,200.0,100.0,4,2,30,98.0,10.0,10.0,10.0,10.0,1,1.02,unknown
23436344,Cozy home in the heart of Ballard,https://a0.muscache.com/im/pictures/fa2452cc-f92a-441e-a603-de1dddafe7ff.jpg?aki_policy=large,57746026,Teresa,2016-02-07,within an hour,100%,1.0,Ballard,Seattle,WA,98107,47.6713,-122.38755,House,Entire home/apt,6,2.0,3.0,4.0,unknown,180,unknown,unknown,250.0,100.0,2,2,31,97.0,10.0,10.0,10.0,9.0,1,0.86,unknown
23451023,Modern Studio in the Heart of the City,"https://a0.muscache.com/4ea/air/v2//pictures/fbf7a25c-f22f-4d83-ac21-8d7427c54e86.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",25061321,Alex & Jose,2014-12-21,within an hour,100%,2.0,Downtown,Seattle,WA,98121,47.61292,-122.34638999999999,Condominium,Entire home/apt,4,1.0,0.0,3.0,unknown,179,unknown,unknown,1000.0,70.0,2,2,1124,99.0,10.0,10.0,10.0,10.0,2,8.69,unknown
23452327,Downtown Seattle Loft - Walk to Pike Place & More!,https://a0.muscache.com/im/pictures/4c38e93c-157d-4f97-b003-b47d91ec4ca6.jpg?aki_policy=large,121688409,Evolve,2017-03-20,within an hour,91%,428.0,Downtown,Seattle,WA,98121,47.61444,-122.3492,Apartment,Entire home/apt,4,1.0,0.0,2.0,unknown,235,unknown,unknown,0.0,110.0,1,3,1125,96.0,10.0,9.0,10.0,9.0,16,0.97,unknown
23454419,Eclectic West Seattle Apartment,https://a0.muscache.com/im/pictures/81f554f4-e493-4318-9243-9bdeedff9923.jpg?aki_policy=large,174989229,Meredith,2018-02-23,within an hour,100%,1.0,Delridge,Seattle,WA,98106,47.5267,-122.34525,Guest suite,Entire home/apt,3,1.0,1.0,1.0,unknown,75,unknown,unknown,100.0,50.0,3,1,1125,99.0,10.0,10.0,10.0,10.0,1,7.1,unknown
23468669,AMAZING LOCATION--SPACIOUS TUDOR STYLE COTTAGE APT,https://a0.muscache.com/im/pictures/4a9dd8c2-6e5c-4c80-bf2d-53617ab6f3a5.jpg?aki_policy=large,175149100,Tim,2018-02-24,unknown,unknown,1.0,University District,Seattle,WA,98105,47.66728,-122.30191,Apartment,Entire home/apt,3,1.0,1.0,1.0,unknown,110,unknown,unknown,250.0,50.0,2,2,25,100.0,8.0,10.0,10.0,8.0,1,0.06,unknown
23468701,Seattle's Alki Beach Penthouse (With ROOFTOP),https://a0.muscache.com/im/pictures/53f37f61-dac4-4048-b9af-c089e995cc9c.jpg?aki_policy=large,93762578,Sean Luke,2016-09-05,within an hour,100%,1.0,West Seattle,Seattle,WA,98116,47.56922,-122.40847,Condominium,Entire home/apt,4,1.5,1.0,2.0,unknown,100,unknown,unknown,500.0,100.0,2,2,1125,90.0,10.0,8.0,10.0,10.0,1,0.94,unknown
23469069,❤️ of Queen Anne Cottage Studio: 1 Block to QA Ave,https://a0.muscache.com/im/pictures/d263051a-a206-46ad-8268-7603b598f7ab.jpg?aki_policy=large,78372476,Elta,2016-06-18,within an hour,100%,1.0,Queen Anne,Seattle,WA,98109,47.63467,-122.35485,Guesthouse,Entire home/apt,3,1.0,0.0,1.0,unknown,85,unknown,unknown,150.0,45.0,2,1,180,99.0,10.0,10.0,10.0,10.0,1,6.33,unknown
23472055,"Bright, top-floor style - legit 88 Walk Score",https://a0.muscache.com/im/pictures/00df79cf-4a55-4419-9a45-3f2f3cd3db82.jpg?aki_policy=large,2207157,Teresa,2012-04-23,unknown,unknown,1.0,Ballard,Seattle,WA,98107,47.6758,-122.37548999999999,Condominium,Entire home/apt,2,1.0,1.0,1.0,unknown,130,unknown,unknown,750.0,95.0,2,3,14,100.0,10.0,10.0,10.0,10.0,1,0.13,unknown
23483176,Cozy 1950's Columbia City Duplex 2,https://a0.muscache.com/im/pictures/cceb9c34-1f6a-4d4c-bd0b-df36b31a7aab.jpg?aki_policy=large,53222841,Charlie,2016-01-03,within an hour,100%,2.0,Rainier Valley,Seattle,WA,98118,47.55757,-122.28146000000001,Cottage,Entire home/apt,2,1.0,1.0,1.0,unknown,100,unknown,unknown,100.0,75.0,1,3,1125,92.0,10.0,10.0,10.0,9.0,2,0.95,unknown
23486049,Simple Charm on Lake Union,https://a0.muscache.com/im/pictures/231ead6b-4fc0-47b9-98d3-da6d39b5ceeb.jpg?aki_policy=large,12434610,Christi,2014-02-20,unknown,unknown,2.0,Cascade,Seattle,WA,98109,47.63674,-122.34097,House,Entire home/apt,2,1.0,1.0,1.0,unknown,114,unknown,unknown,400.0,35.0,2,1,12,96.0,10.0,10.0,10.0,10.0,2,5.16,unknown
23488082,Stylish West Seattle Home,https://a0.muscache.com/im/pictures/a427d6a0-71d4-45d4-be5f-69f7d5d68c1d.jpg?aki_policy=large,5906341,Rachel,2013-04-13,within an hour,100%,1.0,West Seattle,Seattle,WA,98146,47.511340000000004,-122.37676,House,Entire home/apt,6,1.0,2.0,3.0,unknown,120,unknown,unknown,0.0,50.0,1,4,1125,100.0,10.0,10.0,10.0,10.0,1,0.61,unknown
23505352,Cute 2BR House in Seward Park,https://a0.muscache.com/im/pictures/23b433b7-dd11-473c-b321-5fb1796f9fe2.jpg?aki_policy=large,22255100,Christine And Ilan,2014-10-07,unknown,unknown,1.0,Seward Park,Seattle,WA,98118,47.556020000000004,-122.26632,House,Entire home/apt,4,1.0,2.0,2.0,unknown,80,unknown,unknown,0.0,40.0,2,30,50,97.0,10.0,9.0,10.0,10.0,1,0.32,unknown
23505924,Charming Upstairs Guest Suite in Mt. Baker!,https://a0.muscache.com/im/pictures/8cdda230-4591-414a-84ba-1ecc14c57514.jpg?aki_policy=large,7434552,Amarinthia,2013-07-12,within an hour,100%,1.0,Rainier Valley,Seattle,WA,98144,47.57653,-122.28966000000001,House,Private room,3,1.0,1.0,2.0,unknown,48,unknown,unknown,450.0,10.0,2,2,1125,100.0,10.0,10.0,10.0,10.0,1,2.65,unknown
23506914,Seattle's Best Apartment,https://a0.muscache.com/im/pictures/1b86b721-b163-4458-ba82-8c1d2c18d8b5.jpg?aki_policy=large,18569773,Kellie,2014-07-21,unknown,unknown,1.0,Cascade,Seattle,WA,98109,47.62466,-122.33171000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,unknown,99,unknown,unknown,100.0,60.0,1,7,14,97.0,9.0,9.0,10.0,9.0,1,0.38,unknown
23507877,Bonaberi-Lake View condo minutes from space needle,https://a0.muscache.com/im/pictures/f26fa6ef-cc01-47f5-a95b-ea45a1ac235a.jpg?aki_policy=large,27123180,Gwanygha'A,2015-02-02,within an hour,100%,1.0,Cascade,Seattle,WA,98109,47.633140000000004,-122.34071999999999,Condominium,Entire home/apt,4,1.0,1.0,1.0,unknown,121,unknown,unknown,150.0,50.0,4,2,1125,96.0,10.0,10.0,10.0,9.0,1,2.82,unknown
23509688,spacious cool room close to everything,https://a0.muscache.com/im/pictures/5f16930d-107b-44de-8e1e-50b8826778b6.jpg?aki_policy=large,174173078,Li,2018-02-19,within an hour,100%,6.0,Other neighborhoods,Seattle,WA,98133,47.70333,-122.34516,House,Private room,1,1.5,1.0,1.0,unknown,23,unknown,unknown,100.0,15.0,1,30,1125,85.0,9.0,8.0,10.0,9.0,6,0.65,unknown
23527657,Fully-Loaded Modern Suite,https://a0.muscache.com/im/pictures/79783795-8e08-4c06-9bff-b4883839f806.jpg?aki_policy=large,31306292,Danny,2015-04-15,within an hour,100%,2.0,Other neighborhoods,Seattle,WA,98117,47.69102,-122.36773000000001,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,95,unknown,unknown,0.0,50.0,2,2,30,98.0,10.0,10.0,10.0,10.0,2,5.42,unknown
23533370,Cozy 2 bdr Apt at heart of Capitol Hill - APT A,https://a0.muscache.com/im/pictures/0e9bf3b6-1782-4c40-9c78-ba58ddbbf5cf.jpg?aki_policy=large,24831061,Hosteeva,2014-12-14,within an hour,91%,761.0,Capitol Hill,Seattle,WA,98122,47.61600000000001,-122.31336,Condominium,Entire home/apt,6,1.0,2.0,3.0,unknown,70,unknown,unknown,0.0,90.0,1,1,1125,88.0,9.0,10.0,9.0,9.0,11,1.94,unknown
23541178,Waterfront Tuscan villa Apt. 5 Min. from Ballard,https://a0.muscache.com/im/pictures/ac05dc74-6ec4-47f1-be20-74b26f67cf69.jpg?aki_policy=large,175870728,Kay,2018-02-28,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98117,47.69705,-122.39967,Apartment,Entire home/apt,4,1.0,1.0,2.0,unknown,112,unknown,unknown,150.0,95.0,4,2,60,99.0,10.0,10.0,10.0,10.0,1,3.64,unknown
23543030,Luxury home with stunning views near the Stadiums,https://a0.muscache.com/im/pictures/f0dd0fe7-f46e-4233-8f03-51e0d162be8d.jpg?aki_policy=large,639972,Eric And Arisa,2011-05-29,within an hour,100%,2.0,Beacon Hill,Seattle,WA,98144,47.58358,-122.31683000000001,House,Entire home/apt,12,3.0,4.0,6.0,unknown,499,unknown,unknown,250.0,180.0,10,1,14,98.0,10.0,10.0,10.0,10.0,1,5.39,unknown
23548244,Waterfront studio around Pikes place market XX,https://a0.muscache.com/im/pictures/186b5308-44d0-4139-b42f-d6b4f01ee608.jpg?aki_policy=large,50550045,Day 1,2015-12-04,within an hour,100%,170.0,Downtown,Seattle,WA,98121,47.61287,-122.3484,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,155,unknown,unknown,500.0,72.0,2,1,1125,91.0,9.0,9.0,10.0,9.0,159,0.49,unknown
23548888,Super spacious modern townhome close to downtown,https://a0.muscache.com/im/pictures/79c5b177-63dd-4f87-b285-d94eb5b519e4.jpg?aki_policy=large,3755315,Suzie,2012-10-04,within an hour,97%,3.0,Northgate,Seattle,WA,98133,47.7317,-122.34161,House,Entire home/apt,8,2.5,3.0,4.0,unknown,95,unknown,unknown,200.0,75.0,1,1,8,96.0,10.0,10.0,9.0,10.0,3,8.91,unknown
23555082,Bright 1 BR in the heart of Capitol Hill – APT B,https://a0.muscache.com/im/pictures/48d05175-ad51-4e39-86d4-033e387ebc29.jpg?aki_policy=large,24831061,Hosteeva,2014-12-14,within an hour,91%,761.0,Capitol Hill,Seattle,WA,98122,47.61769,-122.31334,Condominium,Entire home/apt,4,1.0,1.0,2.0,unknown,70,unknown,unknown,0.0,90.0,1,1,28,82.0,9.0,10.0,9.0,8.0,11,0.65,unknown
23555397,Renovated Studio in heart of Capitol Hill – Apt D,https://a0.muscache.com/im/pictures/6ac3d9ce-55ce-48e3-99fa-a4a8f368ff9f.jpg?aki_policy=large,24831061,Hosteeva,2014-12-14,within an hour,91%,761.0,Capitol Hill,Seattle,WA,98122,47.61787,-122.31333000000001,Condominium,Entire home/apt,4,1.0,1.0,2.0,unknown,70,unknown,unknown,0.0,90.0,1,1,1125,88.0,9.0,9.0,10.0,9.0,11,0.75,unknown
23558715,Bottom Floor Capitol Hill Home w/ Gorgeous Views,https://a0.muscache.com/im/pictures/58ad1fda-d2f2-4918-ade4-3f3f1854fd05.jpg?aki_policy=large,153400403,Ming,2017-10-05,unknown,unknown,2.0,Capitol Hill,Seattle,WA,98112,47.63365,-122.31051000000001,House,Entire home/apt,5,2.0,2.0,2.0,unknown,120,unknown,unknown,350.0,175.0,4,4,1125,89.0,9.0,9.0,10.0,9.0,2,0.94,unknown
